race_year,rain,qualification_position,driver,constructor,circuit,type_circuit,race_month,race_day,age_at_gp_in_days,days_since_first_race,circuit_nationality,driver_nationality,constructor_nationality,driver_home,constructor_home,dnf
2000,0,7,trulli,jordan,catalunya,Race circuit,5,7,9430,1155,ESP,ITA,IRL,0,0,0
2000,0,14,herbert,jaguar,catalunya,Race circuit,5,7,13100,4060,ESP,GBR,GBR,0,0,0
2000,0,20,gene,minardi,catalunya,Race circuit,5,7,9536,427,ESP,ESP,ITA,1,0,0
2000,0,21,mazzacane,minardi,catalunya,Race circuit,5,7,9131,56,ESP,ARG,ITA,0,0,0
2000,0,19,heidfeld,prost,catalunya,Race circuit,5,7,8398,56,ESP,DEU,FRA,0,0,0
2000,0,10,button,williams,catalunya,Race circuit,5,7,7414,56,ESP,GBR,GBR,0,0,1
2000,0,11,verstappen,arrows,catalunya,Race circuit,5,7,10291,2233,ESP,NLD,GBR,0,0,1
2000,0,6,villeneuve,bar,catalunya,Race circuit,5,7,10621,1519,ESP,CAN,GBR,0,0,1
2000,0,17,alesi,prost,catalunya,Race circuit,5,7,13114,3955,ESP,FRA,FRA,0,0,1
2000,0,22,rosa,arrows,catalunya,Race circuit,5,7,10665,427,ESP,ESP,GBR,1,0,1
2000,0,15,diniz,sauber,catalunya,Race circuit,5,7,10943,1869,ESP,BRA,CHE,0,0,1
2000,1,2,michael_schumacher,ferrari,nurburgring,Race circuit,5,21,11461,3192,DEU,DEU,ITA,1,0,0
2000,1,3,hakkinen,mclaren,nurburgring,Race circuit,5,21,11558,3360,DEU,FIN,GBR,0,0,0
2000,1,1,coulthard,mclaren,nurburgring,Race circuit,5,21,10648,2184,DEU,GBR,GBR,0,0,0
2000,1,4,barrichello,ferrari,nurburgring,Race circuit,5,21,10225,2625,DEU,BRA,ITA,0,0,0
2000,1,7,fisichella,benetton,nurburgring,Race circuit,5,21,9989,1533,DEU,ITA,ITA,0,0,0
2000,1,12,rosa,arrows,nurburgring,Race circuit,5,21,10679,441,DEU,ESP,GBR,0,0,0
2000,1,15,diniz,sauber,nurburgring,Race circuit,5,21,10957,1883,DEU,BRA,CHE,0,0,0
2000,1,21,mazzacane,minardi,nurburgring,Race circuit,5,21,9145,70,DEU,ARG,ITA,0,0,0
2000,1,17,alesi,prost,nurburgring,Race circuit,5,21,13128,3969,DEU,FRA,FRA,0,0,0
2000,1,11,button,williams,nurburgring,Race circuit,5,21,7428,70,DEU,GBR,GBR,0,0,1
2000,1,16,herbert,jaguar,nurburgring,Race circuit,5,21,13114,4074,DEU,GBR,GBR,0,0,1
2000,1,14,wurz,benetton,nurburgring,Race circuit,5,21,9592,1071,DEU,AUT,ITA,0,0,1
2000,1,18,zonta,bar,nurburgring,Race circuit,5,21,8825,441,DEU,BRA,GBR,0,0,1
2000,1,20,gene,minardi,nurburgring,Race circuit,5,21,9550,441,DEU,ESP,ITA,0,0,1
2000,1,9,villeneuve,bar,nurburgring,Race circuit,5,21,10635,1533,DEU,CAN,GBR,0,0,1
2000,1,8,irvine,jaguar,nurburgring,Race circuit,5,21,12611,2401,DEU,GBR,GBR,0,0,1
2000,1,13,verstappen,arrows,nurburgring,Race circuit,5,21,10305,2247,DEU,NLD,GBR,0,0,1
2000,1,5,ralf_schumacher,williams,nurburgring,Race circuit,5,21,9092,1169,DEU,DEU,GBR,1,0,1
2000,1,19,salo,sauber,nurburgring,Race circuit,5,21,12226,2023,DEU,FIN,CHE,0,0,1
2000,1,10,frentzen,jordan,nurburgring,Race circuit,5,21,12057,2247,DEU,DEU,IRL,1,0,1
2000,1,6,trulli,jordan,nurburgring,Race circuit,5,21,9444,1169,DEU,ITA,IRL,0,0,1
2000,0,3,coulthard,mclaren,monaco,Street circuit,6,4,10662,2198,MCO,GBR,GBR,0,0,0
2000,0,6,barrichello,ferrari,monaco,Street circuit,6,4,10239,2639,MCO,BRA,ITA,0,0,0
2000,0,8,fisichella,benetton,monaco,Street circuit,6,4,10003,1547,MCO,ITA,ITA,0,0,0
2000,0,10,irvine,jaguar,monaco,Street circuit,6,4,12625,2415,MCO,GBR,GBR,0,0,0
2000,0,13,salo,sauber,monaco,Street circuit,6,4,12240,2037,MCO,FIN,CHE,0,0,0
2000,0,5,hakkinen,mclaren,monaco,Street circuit,6,4,11572,3374,MCO,FIN,GBR,0,0,0
2000,0,17,villeneuve,bar,monaco,Street circuit,6,4,10649,1547,MCO,CAN,GBR,0,0,0
2000,0,18,heidfeld,prost,monaco,Street circuit,6,4,8426,84,MCO,DEU,FRA,0,0,0
2000,0,11,herbert,jaguar,monaco,Street circuit,6,4,13128,4088,MCO,GBR,GBR,0,0,0
2000,0,4,frentzen,jordan,monaco,Street circuit,6,4,12071,2261,MCO,DEU,IRL,0,0,1
2000,0,15,verstappen,arrows,monaco,Street circuit,6,4,10319,2261,MCO,NLD,GBR,0,0,1
2000,0,1,michael_schumacher,ferrari,monaco,Street circuit,6,4,11475,3206,MCO,DEU,ITA,0,0,1
2000,0,20,zonta,bar,monaco,Street circuit,6,4,8839,455,MCO,BRA,GBR,0,0,1
2000,0,9,ralf_schumacher,williams,monaco,Street circuit,6,4,9106,1183,MCO,DEU,GBR,0,0,1
2000,0,2,trulli,jordan,monaco,Street circuit,6,4,9458,1183,MCO,ITA,IRL,0,0,1
2000,0,19,diniz,sauber,monaco,Street circuit,6,4,10971,1897,MCO,BRA,CHE,0,0,1
2000,0,7,alesi,prost,monaco,Street circuit,6,4,13142,3983,MCO,FRA,FRA,0,0,1
2000,0,22,mazzacane,minardi,monaco,Street circuit,6,4,9159,84,MCO,ARG,ITA,0,0,1
2000,0,21,gene,minardi,monaco,Street circuit,6,4,9564,455,MCO,ESP,ITA,0,0,1
2000,0,12,wurz,benetton,monaco,Street circuit,6,4,9606,1085,MCO,AUT,ITA,0,0,1
2000,0,14,button,williams,monaco,Street circuit,6,4,7442,84,MCO,GBR,GBR,0,0,1
2000,0,16,rosa,arrows,monaco,Street circuit,6,4,10693,455,MCO,ESP,GBR,0,0,1
2000,1,1,michael_schumacher,ferrari,villeneuve,Street circuit,6,18,11489,3220,CAN,DEU,ITA,0,0,0
2000,1,3,barrichello,ferrari,villeneuve,Street circuit,6,18,10253,2653,CAN,BRA,ITA,0,0,0
2000,1,10,fisichella,benetton,villeneuve,Street circuit,6,18,10017,1561,CAN,ITA,ITA,0,0,0
2000,1,4,hakkinen,mclaren,villeneuve,Street circuit,6,18,11586,3388,CAN,FIN,GBR,0,0,0
2000,1,13,verstappen,arrows,villeneuve,Street circuit,6,18,10333,2275,CAN,NLD,GBR,0,0,0
2000,1,7,trulli,jordan,villeneuve,Street circuit,6,18,9472,1197,CAN,ITA,IRL,0,0,0
2000,1,2,coulthard,mclaren,villeneuve,Street circuit,6,18,10676,2212,CAN,GBR,GBR,0,0,0
2000,1,8,zonta,bar,villeneuve,Street circuit,6,18,8853,469,CAN,BRA,GBR,0,0,0
2000,1,14,wurz,benetton,villeneuve,Street circuit,6,18,9620,1099,CAN,AUT,ITA,0,0,0
2000,1,19,diniz,sauber,villeneuve,Street circuit,6,18,10985,1911,CAN,BRA,CHE,0,0,0
2000,1,18,button,williams,villeneuve,Street circuit,6,18,7456,98,CAN,GBR,GBR,0,0,0
2000,1,22,mazzacane,minardi,villeneuve,Street circuit,6,18,9173,98,CAN,ARG,ITA,0,0,0
2000,1,16,irvine,jaguar,villeneuve,Street circuit,6,18,12639,2429,CAN,GBR,GBR,0,0,0
2000,1,12,ralf_schumacher,williams,villeneuve,Street circuit,6,18,9120,1197,CAN,DEU,GBR,0,0,1
2000,1,6,villeneuve,bar,villeneuve,Street circuit,6,18,10663,1561,CAN,CAN,GBR,1,0,1
2000,1,20,gene,minardi,villeneuve,Street circuit,6,18,9578,469,CAN,ESP,ITA,0,0,1
2000,1,9,rosa,arrows,villeneuve,Street circuit,6,18,10707,469,CAN,ESP,GBR,0,0,1
2000,1,15,salo,sauber,villeneuve,Street circuit,6,18,12254,2051,CAN,FIN,CHE,0,0,1
2000,1,17,alesi,prost,villeneuve,Street circuit,6,18,13156,3997,CAN,FRA,FRA,0,0,1
2000,1,21,heidfeld,prost,villeneuve,Street circuit,6,18,8440,98,CAN,DEU,FRA,0,0,1
2000,1,5,frentzen,jordan,villeneuve,Street circuit,6,18,12085,2275,CAN,DEU,IRL,0,0,1
2000,1,11,herbert,jaguar,villeneuve,Street circuit,6,18,13142,4102,CAN,GBR,GBR,0,0,1
2000,0,2,coulthard,mclaren,magny_cours,Race circuit,7,2,10690,2226,FRA,GBR,GBR,0,0,0
2000,0,4,hakkinen,mclaren,magny_cours,Race circuit,7,2,11600,3402,FRA,FIN,GBR,0,0,0
2000,0,3,barrichello,ferrari,magny_cours,Race circuit,7,2,10267,2667,FRA,BRA,ITA,0,0,0
2000,0,7,villeneuve,bar,magny_cours,Race circuit,7,2,10677,1575,FRA,CAN,GBR,0,0,0
2000,0,5,ralf_schumacher,williams,magny_cours,Race circuit,7,2,9134,1211,FRA,DEU,GBR,0,0,0
2000,0,9,trulli,jordan,magny_cours,Race circuit,7,2,9486,1211,FRA,ITA,IRL,0,0,0
2000,0,8,frentzen,jordan,magny_cours,Race circuit,7,2,12099,2289,FRA,DEU,IRL,0,0,0
2000,0,10,button,williams,magny_cours,Race circuit,7,2,7470,112,FRA,GBR,GBR,0,0,0
2000,0,14,fisichella,benetton,magny_cours,Race circuit,7,2,10031,1575,FRA,ITA,ITA,0,0,0
2000,0,12,salo,sauber,magny_cours,Race circuit,7,2,12268,2065,FRA,FIN,CHE,0,0,0
2000,0,15,diniz,sauber,magny_cours,Race circuit,7,2,10999,1925,FRA,BRA,CHE,0,0,0
2000,0,16,heidfeld,prost,magny_cours,Race circuit,7,2,8454,112,FRA,DEU,FRA,0,1,0
2000,0,6,irvine,jaguar,magny_cours,Race circuit,7,2,12653,2443,FRA,GBR,GBR,0,0,0
2000,0,18,alesi,prost,magny_cours,Race circuit,7,2,13170,4011,FRA,FRA,FRA,1,1,0
2000,0,21,gene,minardi,magny_cours,Race circuit,7,2,9592,483,FRA,ESP,ITA,0,0,0
2000,0,1,michael_schumacher,ferrari,magny_cours,Race circuit,7,2,11503,3234,FRA,DEU,ITA,0,0,1
2000,0,13,rosa,arrows,magny_cours,Race circuit,7,2,10721,483,FRA,ESP,GBR,0,0,1
2000,0,17,wurz,benetton,magny_cours,Race circuit,7,2,9634,1113,FRA,AUT,ITA,0,0,1
2000,0,22,mazzacane,minardi,magny_cours,Race circuit,7,2,9187,112,FRA,ARG,ITA,0,0,1
2000,0,20,verstappen,arrows,magny_cours,Race circuit,7,2,10347,2289,FRA,NLD,GBR,0,0,1
2000,0,11,herbert,jaguar,magny_cours,Race circuit,7,2,13156,4116,FRA,GBR,GBR,0,0,1
2000,0,19,zonta,bar,magny_cours,Race circuit,7,2,8867,483,FRA,BRA,GBR,0,0,1
2000,0,1,hakkinen,mclaren,red_bull_ring,Race circuit,7,16,11614,3416,AUT,FIN,GBR,0,0,0
2000,0,2,coulthard,mclaren,red_bull_ring,Race circuit,7,16,10704,2240,AUT,GBR,GBR,0,0,0
2000,0,3,barrichello,ferrari,red_bull_ring,Race circuit,7,16,10281,2681,AUT,BRA,ITA,0,0,0
2000,0,7,villeneuve,bar,red_bull_ring,Race circuit,7,16,10691,1589,AUT,CAN,GBR,0,0,0
2000,0,18,button,williams,red_bull_ring,Race circuit,7,16,7484,126,AUT,GBR,GBR,0,0,0
2000,0,9,salo,sauber,red_bull_ring,Race circuit,7,16,12282,2079,AUT,FIN,CHE,0,0,0
2000,0,16,herbert,jaguar,red_bull_ring,Race circuit,7,16,13170,4130,AUT,GBR,GBR,0,0,0
2000,0,20,gene,minardi,red_bull_ring,Race circuit,7,16,9606,497,AUT,ESP,ITA,0,0,0
2000,0,11,diniz,sauber,red_bull_ring,Race circuit,7,16,11013,1939,AUT,BRA,CHE,0,0,0
2000,0,14,wurz,benetton,red_bull_ring,Race circuit,7,16,9648,1127,AUT,AUT,ITA,1,0,0
2000,0,21,burti,jaguar,red_bull_ring,Race circuit,7,16,9265,0,AUT,BRA,GBR,0,0,0
2000,0,22,mazzacane,minardi,red_bull_ring,Race circuit,7,16,9201,126,AUT,ARG,ITA,0,0,0
2000,0,6,zonta,bar,red_bull_ring,Race circuit,7,16,8881,497,AUT,BRA,GBR,0,0,1
2000,0,19,ralf_schumacher,williams,red_bull_ring,Race circuit,7,16,9148,1225,AUT,DEU,GBR,0,0,1
2000,0,13,heidfeld,prost,red_bull_ring,Race circuit,7,16,8468,126,AUT,DEU,FRA,0,0,1
2000,0,17,alesi,prost,red_bull_ring,Race circuit,7,16,13184,4025,AUT,FRA,FRA,0,0,1
2000,0,12,rosa,arrows,red_bull_ring,Race circuit,7,16,10735,497,AUT,ESP,GBR,0,0,1
2000,0,10,verstappen,arrows,red_bull_ring,Race circuit,7,16,10361,2303,AUT,NLD,GBR,0,0,1
2000,0,15,frentzen,jordan,red_bull_ring,Race circuit,7,16,12113,2303,AUT,DEU,IRL,0,0,1
2000,0,4,michael_schumacher,ferrari,red_bull_ring,Race circuit,7,16,11517,3248,AUT,DEU,ITA,0,0,1
2000,0,5,trulli,jordan,red_bull_ring,Race circuit,7,16,9500,1225,AUT,ITA,IRL,0,0,1
2000,0,8,fisichella,benetton,red_bull_ring,Race circuit,7,16,10045,1589,AUT,ITA,ITA,0,0,1
2000,1,18,barrichello,ferrari,hockenheimring,Race circuit,7,30,10295,2695,DEU,BRA,ITA,0,0,0
2000,1,4,hakkinen,mclaren,hockenheimring,Race circuit,7,30,11628,3430,DEU,FIN,GBR,0,0,0
2000,1,1,coulthard,mclaren,hockenheimring,Race circuit,7,30,10718,2254,DEU,GBR,GBR,0,0,0
2000,1,16,button,williams,hockenheimring,Race circuit,7,30,7498,140,DEU,GBR,GBR,0,0,0
2000,1,15,salo,sauber,hockenheimring,Race circuit,7,30,12296,2093,DEU,FIN,CHE,0,0,0
2000,1,5,rosa,arrows,hockenheimring,Race circuit,7,30,10749,511,DEU,ESP,GBR,0,0,0
2000,1,14,ralf_schumacher,williams,hockenheimring,Race circuit,7,30,9162,1239,DEU,DEU,GBR,1,0,0
2000,1,9,villeneuve,bar,hockenheimring,Race circuit,7,30,10705,1603,DEU,CAN,GBR,0,0,0
2000,1,6,trulli,jordan,hockenheimring,Race circuit,7,30,9514,1239,DEU,ITA,IRL,0,0,0
2000,1,10,irvine,jaguar,hockenheimring,Race circuit,7,30,12681,2471,DEU,GBR,GBR,0,0,0
2000,1,21,mazzacane,minardi,hockenheimring,Race circuit,7,30,9215,140,DEU,ARG,ITA,0,0,0
2000,1,13,heidfeld,prost,hockenheimring,Race circuit,7,30,8482,140,DEU,DEU,FRA,1,0,1
2000,1,17,frentzen,jordan,hockenheimring,Race circuit,7,30,12127,2317,DEU,DEU,IRL,1,0,1
2000,1,11,verstappen,arrows,hockenheimring,Race circuit,7,30,10375,2317,DEU,NLD,GBR,0,0,1
2000,1,12,zonta,bar,hockenheimring,Race circuit,7,30,8895,511,DEU,BRA,GBR,0,0,1
2000,1,22,gene,minardi,hockenheimring,Race circuit,7,30,9620,511,DEU,ESP,ITA,0,0,1
2000,1,7,wurz,benetton,hockenheimring,Race circuit,7,30,9662,1141,DEU,AUT,ITA,0,0,1
2000,1,19,diniz,sauber,hockenheimring,Race circuit,7,30,11027,1953,DEU,BRA,CHE,0,0,1
2000,1,20,alesi,prost,hockenheimring,Race circuit,7,30,13198,4039,DEU,FRA,FRA,0,0,1
2000,1,8,herbert,jaguar,hockenheimring,Race circuit,7,30,13184,4144,DEU,GBR,GBR,0,0,1
2000,1,2,michael_schumacher,ferrari,hockenheimring,Race circuit,7,30,11531,3262,DEU,DEU,ITA,1,0,1
2000,1,3,fisichella,benetton,hockenheimring,Race circuit,7,30,10059,1603,DEU,ITA,ITA,0,0,1
2000,0,3,hakkinen,mclaren,hungaroring,Race circuit,8,13,11642,3444,HUN,FIN,GBR,0,0,0
2000,0,1,michael_schumacher,ferrari,hungaroring,Race circuit,8,13,11545,3276,HUN,DEU,ITA,0,0,0
2000,0,2,coulthard,mclaren,hungaroring,Race circuit,8,13,10732,2268,HUN,GBR,GBR,0,0,0
2000,0,5,barrichello,ferrari,hungaroring,Race circuit,8,13,10309,2709,HUN,BRA,ITA,0,0,0
2000,0,4,ralf_schumacher,williams,hungaroring,Race circuit,8,13,9176,1253,HUN,DEU,GBR,0,0,0
2000,0,6,frentzen,jordan,hungaroring,Race circuit,8,13,12141,2331,HUN,DEU,IRL,0,0,0
2000,0,12,trulli,jordan,hungaroring,Race circuit,8,13,9528,1253,HUN,ITA,IRL,0,0,0
2000,0,10,irvine,jaguar,hungaroring,Race circuit,8,13,12695,2485,HUN,GBR,GBR,0,0,0
2000,0,8,button,williams,hungaroring,Race circuit,8,13,7512,154,HUN,GBR,GBR,0,0,0
2000,0,9,salo,sauber,hungaroring,Race circuit,8,13,12310,2107,HUN,FIN,CHE,0,0,0
2000,0,11,wurz,benetton,hungaroring,Race circuit,8,13,9676,1155,HUN,AUT,ITA,0,0,0
2000,0,16,villeneuve,bar,hungaroring,Race circuit,8,13,10719,1617,HUN,CAN,GBR,0,0,0
2000,0,20,verstappen,arrows,hungaroring,Race circuit,8,13,10389,2331,HUN,NLD,GBR,0,0,0
2000,0,18,zonta,bar,hungaroring,Race circuit,8,13,8909,525,HUN,BRA,GBR,0,0,0
2000,0,21,gene,minardi,hungaroring,Race circuit,8,13,9634,525,HUN,ESP,ITA,0,0,0
2000,0,15,rosa,arrows,hungaroring,Race circuit,8,13,10763,525,HUN,ESP,GBR,0,0,0
2000,0,22,mazzacane,minardi,hungaroring,Race circuit,8,13,9229,154,HUN,ARG,ITA,0,0,1
2000,0,17,herbert,jaguar,hungaroring,Race circuit,8,13,13198,4158,HUN,GBR,GBR,0,0,1
2000,0,13,diniz,sauber,hungaroring,Race circuit,8,13,11041,1967,HUN,BRA,CHE,0,0,1
2000,0,7,fisichella,benetton,hungaroring,Race circuit,8,13,10073,1617,HUN,ITA,ITA,0,0,1
2000,0,19,heidfeld,prost,hungaroring,Race circuit,8,13,8496,154,HUN,DEU,FRA,0,0,1
2000,0,14,alesi,prost,hungaroring,Race circuit,8,13,13212,4053,HUN,FRA,FRA,0,0,1
2000,1,1,hakkinen,mclaren,spa,Race circuit,8,27,11656,3458,BEL,FIN,GBR,0,0,0
2000,1,4,michael_schumacher,ferrari,spa,Race circuit,8,27,11559,3290,BEL,DEU,ITA,0,0,0
2000,1,6,ralf_schumacher,williams,spa,Race circuit,8,27,9190,1267,BEL,DEU,GBR,0,0,0
2000,1,5,coulthard,mclaren,spa,Race circuit,8,27,10746,2282,BEL,GBR,GBR,0,0,0
2000,1,3,button,williams,spa,Race circuit,8,27,7526,168,BEL,GBR,GBR,0,0,0
2000,1,8,frentzen,jordan,spa,Race circuit,8,27,12155,2345,BEL,DEU,IRL,0,0,0
2000,1,7,villeneuve,bar,spa,Race circuit,8,27,10733,1631,BEL,CAN,GBR,0,0,0
2000,1,9,herbert,jaguar,spa,Race circuit,8,27,13212,4172,BEL,GBR,GBR,0,0,0
2000,1,18,salo,sauber,spa,Race circuit,8,27,12324,2121,BEL,FIN,CHE,0,0,0
2000,1,12,irvine,jaguar,spa,Race circuit,8,27,12709,2499,BEL,GBR,GBR,0,0,0
2000,1,15,diniz,sauber,spa,Race circuit,8,27,11055,1981,BEL,BRA,CHE,0,0,0
2000,1,13,zonta,bar,spa,Race circuit,8,27,8923,539,BEL,BRA,GBR,0,0,0
2000,1,19,wurz,benetton,spa,Race circuit,8,27,9690,1169,BEL,AUT,ITA,0,0,0
2000,1,21,gene,minardi,spa,Race circuit,8,27,9648,539,BEL,ESP,ITA,0,0,0
2000,1,20,verstappen,arrows,spa,Race circuit,8,27,10403,2345,BEL,NLD,GBR,0,0,0
2000,1,16,rosa,arrows,spa,Race circuit,8,27,10777,539,BEL,ESP,GBR,0,0,0
2000,1,22,mazzacane,minardi,spa,Race circuit,8,27,9243,168,BEL,ARG,ITA,0,0,0
2000,1,10,barrichello,ferrari,spa,Race circuit,8,27,10323,2723,BEL,BRA,ITA,0,0,1
2000,1,17,alesi,prost,spa,Race circuit,8,27,13226,4067,BEL,FRA,FRA,0,0,1
2000,1,14,heidfeld,prost,spa,Race circuit,8,27,8510,168,BEL,DEU,FRA,0,0,1
2000,1,11,fisichella,benetton,spa,Race circuit,8,27,10087,1631,BEL,ITA,ITA,0,0,1
2000,1,2,trulli,jordan,spa,Race circuit,8,27,9542,1267,BEL,ITA,IRL,0,0,1
2000,0,1,michael_schumacher,ferrari,monza,Race circuit,9,10,11573,3304,ITA,DEU,ITA,0,1,0
2000,0,3,hakkinen,mclaren,monza,Race circuit,9,10,11670,3472,ITA,FIN,GBR,0,0,0
2000,0,7,ralf_schumacher,williams,monza,Race circuit,9,10,9204,1281,ITA,DEU,GBR,0,0,0
2000,0,11,verstappen,arrows,monza,Race circuit,9,10,10417,2359,ITA,NLD,GBR,0,0,0
2000,0,13,wurz,benetton,monza,Race circuit,9,10,9704,1183,ITA,AUT,ITA,0,1,0
2000,0,17,zonta,bar,monza,Race circuit,9,10,8937,553,ITA,BRA,GBR,0,0,0
2000,0,15,salo,sauber,monza,Race circuit,9,10,12338,2135,ITA,FIN,CHE,0,0,0
2000,0,16,diniz,sauber,monza,Race circuit,9,10,11069,1995,ITA,BRA,CHE,0,0,0
2000,0,21,gene,minardi,monza,Race circuit,9,10,9662,553,ITA,ESP,ITA,0,1,0
2000,0,22,mazzacane,minardi,monza,Race circuit,9,10,9257,182,ITA,ARG,ITA,0,1,0
2000,0,9,fisichella,benetton,monza,Race circuit,9,10,10101,1645,ITA,ITA,ITA,1,1,0
2000,0,19,alesi,prost,monza,Race circuit,9,10,13240,4081,ITA,FRA,FRA,0,0,0
2000,0,20,heidfeld,prost,monza,Race circuit,9,10,8524,182,ITA,DEU,FRA,0,0,1
2000,0,4,villeneuve,bar,monza,Race circuit,9,10,10747,1645,ITA,CAN,GBR,0,0,1
2000,0,12,button,williams,monza,Race circuit,9,10,7540,182,ITA,GBR,GBR,0,0,1
2000,0,18,herbert,jaguar,monza,Race circuit,9,10,13226,4186,ITA,GBR,GBR,0,0,1
2000,0,2,barrichello,ferrari,monza,Race circuit,9,10,10337,2737,ITA,BRA,ITA,0,1,1
2000,0,5,coulthard,mclaren,monza,Race circuit,9,10,10760,2296,ITA,GBR,GBR,0,0,1
2000,0,6,trulli,jordan,monza,Race circuit,9,10,9556,1281,ITA,ITA,IRL,1,0,1
2000,0,8,frentzen,jordan,monza,Race circuit,9,10,12169,2359,ITA,DEU,IRL,0,0,1
2000,0,10,rosa,arrows,monza,Race circuit,9,10,10791,553,ITA,ESP,GBR,0,0,1
2000,0,14,irvine,jaguar,monza,Race circuit,9,10,12723,2513,ITA,GBR,GBR,0,0,1
2000,1,1,michael_schumacher,ferrari,indianapolis,Race circuit,9,24,11587,3318,USA,DEU,ITA,0,0,0
2000,1,4,barrichello,ferrari,indianapolis,Race circuit,9,24,10351,2751,USA,BRA,ITA,0,0,0
2000,1,7,frentzen,jordan,indianapolis,Race circuit,9,24,12183,2373,USA,DEU,IRL,0,0,0
2000,1,8,villeneuve,bar,indianapolis,Race circuit,9,24,10761,1659,USA,CAN,GBR,0,0,0
2000,1,2,coulthard,mclaren,indianapolis,Race circuit,9,24,10774,2310,USA,GBR,GBR,0,0,0
2000,1,12,zonta,bar,indianapolis,Race circuit,9,24,8951,567,USA,BRA,GBR,0,0,0
2000,1,17,irvine,jaguar,indianapolis,Race circuit,9,24,12737,2527,USA,GBR,GBR,0,0,0
2000,1,9,diniz,sauber,indianapolis,Race circuit,9,24,11083,2009,USA,BRA,CHE,0,0,0
2000,1,16,heidfeld,prost,indianapolis,Race circuit,9,24,8538,196,USA,DEU,FRA,0,0,0
2000,1,11,wurz,benetton,indianapolis,Race circuit,9,24,9718,1197,USA,AUT,ITA,0,0,0
2000,1,19,herbert,jaguar,indianapolis,Race circuit,9,24,13240,4200,USA,GBR,GBR,0,0,0
2000,1,22,gene,minardi,indianapolis,Race circuit,9,24,9676,567,USA,ESP,ITA,0,0,0
2000,1,20,alesi,prost,indianapolis,Race circuit,9,24,13254,4095,USA,FRA,FRA,0,0,1
2000,1,21,mazzacane,minardi,indianapolis,Race circuit,9,24,9271,196,USA,ARG,ITA,0,0,1
2000,1,10,ralf_schumacher,williams,indianapolis,Race circuit,9,24,9218,1295,USA,DEU,GBR,0,0,1
2000,1,18,rosa,arrows,indianapolis,Race circuit,9,24,10805,567,USA,ESP,GBR,0,0,1
2000,1,15,fisichella,benetton,indianapolis,Race circuit,9,24,10115,1659,USA,ITA,ITA,0,0,1
2000,1,13,verstappen,arrows,indianapolis,Race circuit,9,24,10431,2373,USA,NLD,GBR,0,0,1
2000,1,3,hakkinen,mclaren,indianapolis,Race circuit,9,24,11684,3486,USA,FIN,GBR,0,0,1
2000,1,14,salo,sauber,indianapolis,Race circuit,9,24,12352,2149,USA,FIN,CHE,0,0,1
2000,1,6,button,williams,indianapolis,Race circuit,9,24,7554,196,USA,GBR,GBR,0,0,1
2000,1,5,trulli,jordan,indianapolis,Race circuit,9,24,9570,1295,USA,ITA,IRL,0,0,1
2000,1,1,michael_schumacher,ferrari,suzuka,Race circuit,10,8,11601,3332,JPN,DEU,ITA,0,0,0
2000,1,2,hakkinen,mclaren,suzuka,Race circuit,10,8,11698,3500,JPN,FIN,GBR,0,0,0
2000,1,3,coulthard,mclaren,suzuka,Race circuit,10,8,10788,2324,JPN,GBR,GBR,0,0,0
2000,1,4,barrichello,ferrari,suzuka,Race circuit,10,8,10365,2765,JPN,BRA,ITA,0,0,0
2000,1,5,button,williams,suzuka,Race circuit,10,8,7568,210,JPN,GBR,GBR,0,0,0
2000,1,9,villeneuve,bar,suzuka,Race circuit,10,8,10775,1673,JPN,CAN,GBR,0,0,0
2000,1,10,herbert,jaguar,suzuka,Race circuit,10,8,13254,4214,JPN,GBR,GBR,0,0,0
2000,1,7,irvine,jaguar,suzuka,Race circuit,10,8,12751,2541,JPN,GBR,GBR,0,0,0
2000,1,18,zonta,bar,suzuka,Race circuit,10,8,8965,581,JPN,BRA,GBR,0,0,0
2000,1,19,salo,sauber,suzuka,Race circuit,10,8,12366,2163,JPN,FIN,CHE,0,0,0
2000,1,20,diniz,sauber,suzuka,Race circuit,10,8,11097,2023,JPN,BRA,CHE,0,0,0
2000,1,13,rosa,arrows,suzuka,Race circuit,10,8,10819,581,JPN,ESP,GBR,0,0,0
2000,1,15,trulli,jordan,suzuka,Race circuit,10,8,9584,1309,JPN,ITA,IRL,0,0,0
2000,1,12,fisichella,benetton,suzuka,Race circuit,10,8,10129,1673,JPN,ITA,ITA,0,0,0
2000,1,22,mazzacane,minardi,suzuka,Race circuit,10,8,9285,210,JPN,ARG,ITA,0,0,0
2000,1,21,gene,minardi,suzuka,Race circuit,10,8,9690,581,JPN,ESP,ITA,0,0,1
2000,1,6,ralf_schumacher,williams,suzuka,Race circuit,10,8,9232,1309,JPN,DEU,GBR,0,0,1
2000,1,16,heidfeld,prost,suzuka,Race circuit,10,8,8552,210,JPN,DEU,FRA,0,0,1
2000,1,11,wurz,benetton,suzuka,Race circuit,10,8,9732,1211,JPN,AUT,ITA,0,0,1
2000,1,8,frentzen,jordan,suzuka,Race circuit,10,8,12197,2387,JPN,DEU,IRL,0,0,1
2000,1,17,alesi,prost,suzuka,Race circuit,10,8,13268,4109,JPN,FRA,FRA,0,0,1
2000,1,14,verstappen,arrows,suzuka,Race circuit,10,8,10445,2387,JPN,NLD,GBR,0,0,1
2000,0,1,michael_schumacher,ferrari,sepang,Race circuit,10,22,11615,3346,MYS,DEU,ITA,0,0,0
