race_year,rain,driverId,qualification_position,constructor,circuit,type_circuit,driver,race_month,race_day,age_at_gp_in_days,days_since_first_race,circuit_nationality,driver_nationality,constructor_nationality,driver_home,constructor_home,laps,deviation_from_median
2010,0,13,9,Ferrari,Circuit de Barcelona-Catalunya,Race circuit,massa,5,9,10606,2989,ESP,BRA,ITA,0,0,66,-3587.0
2010,0,16,11,Force India,Circuit de Barcelona-Catalunya,Race circuit,sutil,5,9,9980,1148,ESP,DEU,IND,0,0,66,3587.0
2010,0,17,1,Red Bull,Circuit de Barcelona-Catalunya,Race circuit,webber,5,9,12308,2989,ESP,AUS,AUT,0,0,66,-69354.0
2010,0,18,5,McLaren,Circuit de Barcelona-Catalunya,Race circuit,button,5,9,11068,3710,ESP,GBR,GBR,0,0,66,-5626.0
2010,0,20,2,Red Bull,Circuit de Barcelona-Catalunya,Race circuit,vettel,5,9,8346,1057,ESP,DEU,AUT,0,0,66,-18016.0
2010,0,30,6,Mercedes,Circuit de Barcelona-Catalunya,Race circuit,michael_schumacher,5,9,15101,6832,ESP,DEU,DEU,0,0,66,-7159.0
2010,0,4,4,Ferrari,Circuit de Barcelona-Catalunya,Race circuit,alonso,5,9,10511,3353,ESP,ESP,ITA,1,0,66,-45289.0
2010,0,9,7,Renault,Circuit de Barcelona-Catalunya,Race circuit,kubica,5,9,9284,1372,ESP,POL,FRA,0,0,66,4323.0
2010,0,1,5,McLaren,Circuit de Monaco,Street circuit,hamilton,5,16,9260,1155,MCO,GBR,GBR,0,0,78,-2942.0
2010,0,13,4,Ferrari,Circuit de Monaco,Street circuit,massa,5,16,10613,2996,MCO,BRA,ITA,0,0,78,-4639.0
2010,0,153,17,Toro Rosso,Circuit de Monaco,Street circuit,alguersuari,5,16,7359,294,MCO,ESP,ITA,0,0,78,1830.0
2010,0,16,12,Force India,Circuit de Monaco,Street circuit,sutil,5,16,9987,1155,MCO,DEU,IND,0,0,78,-335.0
2010,0,17,1,Red Bull,Circuit de Monaco,Street circuit,webber,5,16,12315,2996,MCO,AUS,AUT,0,0,78,-7305.0
2010,0,20,3,Red Bull,Circuit de Monaco,Street circuit,vettel,5,16,8353,1064,MCO,DEU,AUT,0,0,78,-6857.0
2010,0,24,10,Force India,Circuit de Monaco,Street circuit,liuzzi,5,16,10875,1848,MCO,ITA,IND,0,0,78,0.0
2010,0,3,6,Mercedes,Circuit de Monaco,Street circuit,rosberg,5,16,9089,1526,MCO,DEU,DEU,0,0,78,-654.0
2010,0,30,7,Mercedes,Circuit de Monaco,Street circuit,michael_schumacher,5,16,15108,6839,MCO,DEU,DEU,0,0,78,-1593.0
2010,0,4,24,Ferrari,Circuit de Monaco,Street circuit,alonso,5,16,10518,3360,MCO,ESP,ITA,0,0,78,-964.0
2010,0,67,13,Toro Rosso,Circuit de Monaco,Street circuit,buemi,5,16,7867,413,MCO,CHE,ITA,0,0,78,894.0
2010,0,9,2,Renault,Circuit de Monaco,Street circuit,kubica,5,16,9291,1379,MCO,POL,FRA,0,0,78,-5630.0
2010,0,1,1,McLaren,Circuit Gilles Villeneuve,Street circuit,hamilton,6,13,9288,1183,CAN,GBR,GBR,0,0,70,-56084.0
2010,0,17,7,Red Bull,Circuit Gilles Villeneuve,Street circuit,webber,6,13,12343,3024,CAN,AUS,AUT,0,0,70,-16793.0
2010,0,18,4,McLaren,Circuit Gilles Villeneuve,Street circuit,button,6,13,11103,3745,CAN,GBR,GBR,0,0,70,-53830.0
2010,0,20,2,Red Bull,Circuit Gilles Villeneuve,Street circuit,vettel,6,13,8381,1092,CAN,DEU,AUT,0,0,70,-18267.0
2010,0,3,10,Mercedes,Circuit Gilles Villeneuve,Street circuit,rosberg,6,13,9117,1554,CAN,DEU,DEU,0,0,70,0.0
2010,0,4,3,Ferrari,Circuit Gilles Villeneuve,Street circuit,alonso,6,13,10546,3388,CAN,ESP,ITA,0,0,70,-46870.0
2010,0,9,8,Renault,Circuit Gilles Villeneuve,Street circuit,kubica,6,13,9319,1407,CAN,POL,FRA,0,0,70,1216.0
2010,0,1,3,McLaren,Valencia Street Circuit,Street circuit,hamilton,6,27,9302,1197,ESP,GBR,GBR,0,0,57,-31257.0
2010,0,13,5,Ferrari,Valencia Street Circuit,Street circuit,massa,6,27,10655,3038,ESP,BRA,ITA,0,0,57,10322.0
2010,0,153,17,Toro Rosso,Valencia Street Circuit,Street circuit,alguersuari,6,27,7401,336,ESP,ESP,ITA,1,0,57,11940.0
2010,0,155,18,Sauber,Valencia Street Circuit,Street circuit,kobayashi,6,27,8688,252,ESP,JPN,CHE,0,0,57,-5334.0
2010,0,16,13,Force India,Valencia Street Circuit,Street circuit,sutil,6,27,10029,1197,ESP,DEU,IND,0,0,57,-6131.0
2010,0,18,7,McLaren,Valencia Street Circuit,Street circuit,button,6,27,11117,3759,ESP,GBR,GBR,0,0,57,-23641.0
2010,0,20,1,Red Bull,Valencia Street Circuit,Street circuit,vettel,6,27,8395,1106,ESP,DEU,AUT,0,0,57,-36299.0
2010,0,22,9,Williams,Valencia Street Circuit,Street circuit,barrichello,6,27,13914,6314,ESP,BRA,GBR,0,0,57,-10672.0
2010,0,24,14,Force India,Valencia Street Circuit,Street circuit,liuzzi,6,27,10917,1890,ESP,ITA,IND,0,0,57,14591.0
2010,0,3,12,Mercedes,Valencia Street Circuit,Street circuit,rosberg,6,27,9131,1568,ESP,DEU,DEU,0,0,57,8083.0
2010,0,30,15,Mercedes,Valencia Street Circuit,Street circuit,michael_schumacher,6,27,15150,6881,ESP,DEU,DEU,0,0,57,12527.0
2010,0,37,16,Sauber,Valencia Street Circuit,Street circuit,rosa,6,27,14368,4130,ESP,ESP,CHE,1,0,57,11115.0
2010,0,4,4,Ferrari,Valencia Street Circuit,Street circuit,alonso,6,27,10560,3402,ESP,ESP,ITA,1,0,57,-3490.0
2010,0,67,11,Toro Rosso,Valencia Street Circuit,Street circuit,buemi,6,27,7909,455,ESP,CHE,ITA,0,0,57,0.0
2010,0,808,10,Renault,Valencia Street Circuit,Street circuit,petrov,6,27,9423,105,ESP,RUS,FRA,0,0,57,11988.0
2010,0,9,6,Renault,Valencia Street Circuit,Street circuit,kubica,6,27,9333,1421,ESP,POL,FRA,0,0,57,-9177.0
2010,0,22,8,Williams,Silverstone Circuit,Race circuit,barrichello,7,11,13928,6328,GBR,BRA,GBR,0,1,52,0.0
2010,0,1,6,McLaren,Hockenheimring,Race circuit,hamilton,7,25,9330,1225,DEU,GBR,GBR,0,0,67,-2586.0
2010,0,13,3,Ferrari,Hockenheimring,Race circuit,massa,7,25,10683,3066,DEU,BRA,ITA,0,0,67,-25286.0
2010,0,17,4,Red Bull,Hockenheimring,Race circuit,webber,7,25,12385,3066,DEU,AUS,AUT,0,0,67,14124.0
2010,0,18,5,McLaren,Hockenheimring,Race circuit,button,7,25,11145,3787,DEU,GBR,GBR,0,0,67,0.0
2010,0,20,1,Red Bull,Hockenheimring,Race circuit,vettel,7,25,8423,1134,DEU,DEU,AUT,1,0,67,-24361.0
2010,0,4,2,Ferrari,Hockenheimring,Race circuit,alonso,7,25,10588,3430,DEU,ESP,ITA,0,0,67,-29482.0
2010,0,13,4,Ferrari,Hungaroring,Race circuit,massa,8,1,10690,3073,HUN,BRA,ITA,0,0,70,-47484.0
2010,0,17,2,Red Bull,Hungaroring,Race circuit,webber,8,1,12392,3073,HUN,AUS,AUT,0,0,70,-74958.0
2010,0,20,1,Red Bull,Hungaroring,Race circuit,vettel,8,1,8430,1141,HUN,DEU,AUT,0,0,70,-55706.0
2010,0,4,3,Ferrari,Hungaroring,Race circuit,alonso,8,1,10595,3437,HUN,ESP,ITA,0,0,70,-57136.0
2010,0,807,10,Williams,Hungaroring,Race circuit,hulkenberg,8,1,8383,140,HUN,DEU,GBR,0,0,70,1766.0
2010,0,808,7,Renault,Hungaroring,Race circuit,petrov,8,1,9458,140,HUN,RUS,FRA,0,0,70,-1766.0
2010,0,13,24,Ferrari,Marina Bay Street Circuit,Street circuit,massa,9,26,10746,3129,SGP,BRA,ITA,0,0,61,-9119.0
2010,0,16,15,Force India,Marina Bay Street Circuit,Street circuit,sutil,9,26,10120,1288,SGP,DEU,IND,0,0,61,0.0
2010,0,17,5,Red Bull,Marina Bay Street Circuit,Street circuit,webber,9,26,12448,3129,SGP,AUS,AUT,0,0,61,-93275.0
2010,0,18,4,McLaren,Marina Bay Street Circuit,Street circuit,button,9,26,11208,3850,SGP,GBR,GBR,0,0,61,-92032.0
2010,0,22,6,Williams,Marina Bay Street Circuit,Street circuit,barrichello,9,26,14005,6405,SGP,BRA,GBR,0,0,61,-66315.0
2010,0,3,7,Mercedes,Marina Bay Street Circuit,Street circuit,rosberg,9,26,9222,1659,SGP,DEU,DEU,0,0,61,-73022.0
2010,0,807,17,Williams,Marina Bay Street Circuit,Street circuit,hulkenberg,9,26,8439,196,SGP,DEU,GBR,0,0,61,10375.0
2010,0,9,8,Renault,Marina Bay Street Circuit,Street circuit,kubica,9,26,9424,1512,SGP,POL,FRA,0,0,61,-35857.0
2010,1,1,4,McLaren,Korean International Circuit,Race circuit,hamilton,10,24,9421,1316,KOR,GBR,GBR,0,0,55,-69147.0
2010,1,13,6,Ferrari,Korean International Circuit,Race circuit,massa,10,24,10774,3157,KOR,BRA,ITA,0,0,55,-53278.0
2010,1,153,15,Toro Rosso,Korean International Circuit,Race circuit,alguersuari,10,24,7520,455,KOR,ESP,ITA,0,0,55,0.0
2010,1,155,12,Sauber,Korean International Circuit,Race circuit,kobayashi,10,24,8807,371,KOR,JPN,CHE,0,0,55,-6257.0
2010,1,18,7,McLaren,Korean International Circuit,Race circuit,button,10,24,11236,3878,KOR,GBR,GBR,0,0,55,5793.0
2010,1,2,13,Sauber,Korean International Circuit,Race circuit,heidfeld,10,24,12220,3878,KOR,DEU,CHE,0,0,55,-4039.0
2010,1,22,10,Williams,Korean International Circuit,Race circuit,barrichello,10,24,14033,6433,KOR,BRA,GBR,0,0,55,-14889.0
2010,1,24,17,Force India,Korean International Circuit,Race circuit,liuzzi,10,24,11036,2009,KOR,ITA,IND,0,0,55,-30575.0
2010,1,30,9,Mercedes,Korean International Circuit,Race circuit,michael_schumacher,10,24,15269,7000,KOR,DEU,DEU,0,0,55,-44458.0
2010,1,4,3,Ferrari,Korean International Circuit,Race circuit,alonso,10,24,10679,3521,KOR,ESP,ITA,0,0,55,-84146.0
2010,1,807,11,Williams,Korean International Circuit,Race circuit,hulkenberg,10,24,8467,224,KOR,DEU,GBR,0,0,55,-3295.0
2010,1,9,8,Renault,Korean International Circuit,Race circuit,kubica,10,24,9452,1540,KOR,POL,FRA,0,0,55,-36412.0
2010,0,1,4,McLaren,Autódromo José Carlos Pace,Race circuit,hamilton,11,7,9435,1330,BRA,GBR,GBR,0,0,71,-480.0
2010,0,17,3,Red Bull,Autódromo José Carlos Pace,Race circuit,webber,11,7,12490,3171,BRA,AUS,AUT,0,0,71,-10870.0
2010,0,18,11,McLaren,Autódromo José Carlos Pace,Race circuit,button,11,7,11250,3892,BRA,GBR,GBR,0,0,71,480.0
2010,0,20,2,Red Bull,Autódromo José Carlos Pace,Race circuit,vettel,11,7,8528,1239,BRA,DEU,AUT,0,0,71,-15114.0
2010,0,3,13,Mercedes,Autódromo José Carlos Pace,Race circuit,rosberg,11,7,9264,1701,BRA,DEU,DEU,0,0,71,20206.0
2010,0,30,8,Mercedes,Autódromo José Carlos Pace,Race circuit,michael_schumacher,11,7,15283,7014,BRA,DEU,DEU,0,0,71,28342.0
2010,0,4,5,Ferrari,Autódromo José Carlos Pace,Race circuit,alonso,11,7,10693,3535,BRA,ESP,ITA,0,0,71,-8306.0
2010,0,1,2,McLaren,Yas Marina Circuit,Race circuit,hamilton,11,14,9442,1337,ARE,GBR,GBR,0,0,55,-40372.0
2010,0,13,6,Ferrari,Yas Marina Circuit,Race circuit,massa,11,14,10795,3178,ARE,BRA,ITA,0,0,55,334.0
2010,0,153,17,Toro Rosso,Yas Marina Circuit,Race circuit,alguersuari,11,14,7541,476,ARE,ESP,ITA,0,0,55,-334.0
2010,0,155,12,Sauber,Yas Marina Circuit,Race circuit,kobayashi,11,14,8828,392,ARE,JPN,CHE,0,0,55,9024.0
2010,0,16,13,Force India,Yas Marina Circuit,Race circuit,sutil,11,14,10169,1337,ARE,DEU,IND,0,0,55,7790.0
2010,0,17,5,Red Bull,Yas Marina Circuit,Race circuit,webber,11,14,12497,3178,ARE,AUS,AUT,0,0,55,-6292.0
2010,0,18,4,McLaren,Yas Marina Circuit,Race circuit,button,11,14,11257,3899,ARE,GBR,GBR,0,0,55,-39488.0
2010,0,2,14,Sauber,Yas Marina Circuit,Race circuit,heidfeld,11,14,12241,3899,ARE,DEU,CHE,0,0,55,1016.0
2010,0,20,1,Red Bull,Yas Marina Circuit,Race circuit,vettel,11,14,8535,1246,ARE,DEU,AUT,0,0,55,-50534.0
2010,0,22,7,Williams,Yas Marina Circuit,Race circuit,barrichello,11,14,14054,6454,ARE,BRA,GBR,0,0,55,7152.0
2010,0,3,9,Mercedes,Yas Marina Circuit,Race circuit,rosberg,11,14,9271,1708,ARE,DEU,DEU,0,0,55,-19788.0
2010,0,4,3,Ferrari,Yas Marina Circuit,Race circuit,alonso,11,14,10700,3542,ARE,ESP,ITA,0,0,55,-6738.0
2010,0,67,18,Toro Rosso,Yas Marina Circuit,Race circuit,buemi,11,14,8049,595,ARE,CHE,ITA,0,0,55,12644.0
2010,0,807,15,Williams,Yas Marina Circuit,Race circuit,hulkenberg,11,14,8488,245,ARE,DEU,GBR,0,0,55,14228.0
2010,0,808,10,Renault,Yas Marina Circuit,Race circuit,petrov,11,14,9563,245,ARE,RUS,FRA,0,0,55,-7014.0
2010,0,9,11,Renault,Yas Marina Circuit,Race circuit,kubica,11,14,9473,1561,ARE,POL,FRA,0,0,55,-11508.0
2011,0,16,16,Force India,Albert Park Grand Prix Circuit,Street circuit,sutil,3,27,10302,1470,AUS,DEU,IND,0,0,58,0.0
2011,0,1,2,McLaren,Sepang International Circuit,Race circuit,hamilton,4,10,9589,1484,MYS,GBR,GBR,0,0,56,-14939.0
2011,0,13,7,Ferrari,Sepang International Circuit,Race circuit,massa,4,10,10942,3325,MYS,BRA,ITA,0,0,56,-47938.0
2011,0,155,10,Sauber,Sepang International Circuit,Race circuit,kobayashi,4,10,8975,539,MYS,JPN,CHE,0,0,56,-18457.0
2011,0,16,17,Force India,Sepang International Circuit,Race circuit,sutil,4,10,10316,1484,MYS,DEU,IND,0,0,56,16483.0
2011,0,17,3,Red Bull,Sepang International Circuit,Race circuit,webber,4,10,12644,3325,MYS,AUS,AUT,0,0,56,-58512.0
2011,0,18,4,McLaren,Sepang International Circuit,Race circuit,button,4,10,11404,4046,MYS,GBR,GBR,0,0,56,-81635.0
2011,0,2,6,Renault,Sepang International Circuit,Race circuit,heidfeld,4,10,12388,4046,MYS,DEU,FRA,0,0,56,-59821.0
2011,0,20,1,Red Bull,Sepang International Circuit,Race circuit,vettel,4,10,8682,1393,MYS,DEU,AUT,0,0,56,-84896.0
2011,0,30,11,Mercedes,Sepang International Circuit,Race circuit,michael_schumacher,4,10,15437,7168,MYS,DEU,DEU,0,0,56,0.0
2011,0,4,5,Ferrari,Sepang International Circuit,Race circuit,alonso,4,10,10847,3689,MYS,ESP,ITA,0,0,56,-47648.0
2011,0,814,14,Force India,Sepang International Circuit,Race circuit,resta,4,10,9125,14,MYS,GBR,IND,0,0,56,6667.0
2011,0,1,3,McLaren,Shanghai International Circuit,Race circuit,hamilton,4,17,9596,1491,CHN,GBR,GBR,0,0,56,-30824.0
2011,0,13,6,Ferrari,Shanghai International Circuit,Race circuit,massa,4,17,10949,3332,CHN,BRA,ITA,0,0,56,-14984.0
2011,0,155,13,Sauber,Shanghai International Circuit,Race circuit,kobayashi,4,17,8982,546,CHN,JPN,CHE,0,0,56,32449.0
2011,0,17,18,Red Bull,Shanghai International Circuit,Race circuit,webber,4,17,12651,3332,CHN,AUS,AUT,0,0,56,-23269.0
2011,0,18,2,McLaren,Shanghai International Circuit,Race circuit,button,4,17,11411,4053,CHN,GBR,GBR,0,0,56,-20824.0
2011,0,2,16,Renault,Shanghai International Circuit,Race circuit,heidfeld,4,17,12395,4053,CHN,DEU,FRA,0,0,56,41915.0
2011,0,20,1,Red Bull,Shanghai International Circuit,Race circuit,vettel,4,17,8689,1400,CHN,DEU,AUT,0,0,56,-25626.0
2011,0,22,15,Williams,Shanghai International Circuit,Race circuit,barrichello,4,17,14208,6608,CHN,BRA,GBR,0,0,56,59365.0
2011,0,3,4,Mercedes,Shanghai International Circuit,Race circuit,rosberg,4,17,9425,1862,CHN,DEU,DEU,0,0,56,-17376.0
2011,0,30,14,Mercedes,Shanghai International Circuit,Race circuit,michael_schumacher,4,17,15444,7175,CHN,DEU,DEU,0,0,56,202.0
2011,0,4,5,Ferrari,Shanghai International Circuit,Race circuit,alonso,4,17,10854,3696,CHN,ESP,ITA,0,0,56,-202.0
2011,0,67,9,Toro Rosso,Shanghai International Circuit,Race circuit,buemi,4,17,8203,749,CHN,CHE,ITA,0,0,56,59847.0
2011,0,808,10,Renault,Shanghai International Circuit,Race circuit,petrov,4,17,9717,399,CHN,RUS,FRA,0,0,56,26580.0
2011,0,814,8,Force India,Shanghai International Circuit,Race circuit,resta,4,17,9132,21,CHN,GBR,IND,0,0,56,37933.0
2011,0,155,24,Sauber,Istanbul Park,Race circuit,kobayashi,5,8,9003,567,TUR,JPN,CHE,0,0,58,0.0
2011,0,1,3,McLaren,Circuit de Barcelona-Catalunya,Race circuit,hamilton,5,22,9631,1526,ESP,GBR,GBR,0,0,66,-47336.0
2011,0,17,1,Red Bull,Circuit de Barcelona-Catalunya,Race circuit,webber,5,22,12686,3367,ESP,AUS,AUT,0,0,66,0.0
2011,0,18,5,McLaren,Circuit de Barcelona-Catalunya,Race circuit,button,5,22,11446,4088,ESP,GBR,GBR,0,0,66,-12269.0
2011,0,20,2,Red Bull,Circuit de Barcelona-Catalunya,Race circuit,vettel,5,22,8724,1435,ESP,DEU,AUT,0,0,66,-47966.0
2011,0,1,9,McLaren,Circuit de Monaco,Street circuit,hamilton,5,29,9638,1533,MCO,GBR,GBR,0,0,78,294.0
2011,0,155,12,Sauber,Circuit de Monaco,Street circuit,kobayashi,5,29,9024,588,MCO,JPN,CHE,0,0,78,0.0
2011,0,17,3,Red Bull,Circuit de Monaco,Street circuit,webber,5,29,12693,3374,MCO,AUS,AUT,0,0,78,-3815.0
2011,0,18,2,McLaren,Circuit de Monaco,Street circuit,button,5,29,11453,4095,MCO,GBR,GBR,0,0,78,-24538.0
2011,0,20,1,Red Bull,Circuit de Monaco,Street circuit,vettel,5,29,8731,1442,MCO,DEU,AUT,0,0,78,-26916.0
2011,0,4,4,Ferrari,Circuit de Monaco,Street circuit,alonso,5,29,10896,3738,MCO,ESP,ITA,0,0,78,-25778.0
2011,1,13,3,Ferrari,Circuit Gilles Villeneuve,Street circuit,massa,6,12,11005,3388,CAN,BRA,ITA,0,0,70,-7316.0
2011,1,153,24,Toro Rosso,Circuit Gilles Villeneuve,Street circuit,alguersuari,6,12,7751,686,CAN,ESP,ITA,0,0,70,-4576.0
2011,1,155,13,Sauber,Circuit Gilles Villeneuve,Street circuit,kobayashi,6,12,9038,602,CAN,JPN,CHE,0,0,70,-7270.0
2011,1,17,4,Red Bull,Circuit Gilles Villeneuve,Street circuit,webber,6,12,12707,3388,CAN,AUS,AUT,0,0,70,-26712.0
2011,1,18,7,McLaren,Circuit Gilles Villeneuve,Street circuit,button,6,12,11467,4109,CAN,GBR,GBR,0,0,70,-40540.0
2011,1,20,1,Red Bull,Circuit Gilles Villeneuve,Street circuit,vettel,6,12,8745,1456,CAN,DEU,AUT,0,0,70,-37832.0
2011,1,22,16,Williams,Circuit Gilles Villeneuve,Street circuit,barrichello,6,12,14264,6664,CAN,BRA,GBR,0,0,70,4576.0
2011,1,3,6,Mercedes,Circuit Gilles Villeneuve,Street circuit,rosberg,6,12,9481,1918,CAN,DEU,DEU,0,0,70,9914.0
2011,1,30,8,Mercedes,Circuit Gilles Villeneuve,Street circuit,michael_schumacher,6,12,15500,7231,CAN,DEU,DEU,0,0,70,-26322.0
2011,1,37,17,Sauber,Circuit Gilles Villeneuve,Street circuit,rosa,6,12,14718,4480,CAN,ESP,CHE,0,0,70,23066.0
2011,1,67,15,Toro Rosso,Circuit Gilles Villeneuve,Street circuit,buemi,6,12,8259,805,CAN,CHE,ITA,0,0,70,6516.0
2011,1,808,10,Renault,Circuit Gilles Villeneuve,Street circuit,petrov,6,12,9773,455,CAN,RUS,FRA,0,0,70,-20146.0
2011,0,1,3,McLaren,Valencia Street Circuit,Street circuit,hamilton,6,26,9666,1561,ESP,GBR,GBR,0,0,57,0.0
2011,0,13,5,Ferrari,Valencia Street Circuit,Street circuit,massa,6,26,11019,3402,ESP,BRA,ITA,0,0,57,5515.0
2011,0,17,2,Red Bull,Valencia Street Circuit,Street circuit,webber,6,26,12721,3402,ESP,AUS,AUT,0,0,57,-18935.0
2011,0,18,6,McLaren,Valencia Street Circuit,Street circuit,button,6,26,11481,4123,ESP,GBR,GBR,0,0,57,13875.0
2011,0,20,1,Red Bull,Valencia Street Circuit,Street circuit,vettel,6,26,8759,1470,ESP,DEU,AUT,0,0,57,-46190.0
2011,0,3,7,Mercedes,Valencia Street Circuit,Street circuit,rosberg,6,26,9495,1932,ESP,DEU,DEU,0,0,57,51900.0
2011,0,4,4,Ferrari,Valencia Street Circuit,Street circuit,alonso,6,26,10924,3766,ESP,ESP,ITA,1,0,57,-35299.0
2011,0,13,4,Ferrari,Silverstone Circuit,Race circuit,massa,7,10,11033,3416,GBR,BRA,ITA,0,0,52,0.0
2011,1,1,2,McLaren,Hungaroring,Race circuit,hamilton,7,31,9701,1596,HUN,GBR,GBR,0,0,70,-18121.0
2011,1,13,4,Ferrari,Hungaroring,Race circuit,massa,7,31,11054,3437,HUN,BRA,ITA,0,0,70,16717.0
2011,1,17,6,Red Bull,Hungaroring,Race circuit,webber,7,31,12756,3437,HUN,AUS,AUT,0,0,70,-16717.0
2011,1,18,3,McLaren,Hungaroring,Race circuit,button,7,31,11516,4158,HUN,GBR,GBR,0,0,70,-66459.0
2011,1,20,1,Red Bull,Hungaroring,Race circuit,vettel,7,31,8794,1505,HUN,DEU,AUT,0,0,70,-62871.0
2011,1,4,5,Ferrari,Hungaroring,Race circuit,alonso,7,31,10959,3801,HUN,ESP,ITA,0,0,70,-46640.0
2011,0,1,4,McLaren,Marina Bay Street Circuit,Street circuit,hamilton,9,25,9757,1652,SGP,GBR,GBR,0,0,61,6158.0
2011,0,17,2,Red Bull,Marina Bay Street Circuit,Street circuit,webber,9,25,12812,3493,SGP,AUS,AUT,0,0,61,-32328.0
2011,0,18,3,McLaren,Marina Bay Street Circuit,Street circuit,button,9,25,11572,4214,SGP,GBR,GBR,0,0,61,-59870.0
2011,0,20,1,Red Bull,Marina Bay Street Circuit,Street circuit,vettel,9,25,8850,1561,SGP,DEU,AUT,0,0,61,-61608.0
2011,0,4,5,Ferrari,Marina Bay Street Circuit,Street circuit,alonso,9,25,11015,3857,SGP,ESP,ITA,0,0,61,-6158.0
2011,0,814,10,Force India,Marina Bay Street Circuit,Street circuit,resta,9,25,9293,182,SGP,GBR,IND,0,0,61,49460.0
2011,0,1,1,McLaren,Korean International Circuit,Race circuit,hamilton,10,16,9778,1673,KOR,GBR,GBR,0,0,55,-42034.0
2011,0,13,5,Ferrari,Korean International Circuit,Race circuit,massa,10,16,11131,3514,KOR,BRA,ITA,0,0,55,-28920.0
2011,0,153,11,Toro Rosso,Korean International Circuit,Race circuit,alguersuari,10,16,7877,812,KOR,ESP,ITA,0,0,55,-4515.0
2011,0,16,10,Force India,Korean International Circuit,Race circuit,sutil,10,16,10505,1673,KOR,DEU,IND,0,0,55,17176.0
2011,0,17,4,Red Bull,Korean International Circuit,Race circuit,webber,10,16,12833,3514,KOR,AUS,AUT,0,0,55,-41576.0
2011,0,18,3,McLaren,Korean International Circuit,Race circuit,button,10,16,11593,4235,KOR,GBR,GBR,0,0,55,-39359.0
2011,0,20,2,Red Bull,Korean International Circuit,Race circuit,vettel,10,16,8871,1582,KOR,DEU,AUT,0,0,55,-54053.0
2011,0,22,18,Williams,Korean International Circuit,Race circuit,barrichello,10,16,14390,6790,KOR,BRA,GBR,0,0,55,39015.0
2011,0,3,7,Mercedes,Korean International Circuit,Race circuit,rosberg,10,16,9607,2044,KOR,DEU,DEU,0,0,55,0.0
2011,0,4,6,Ferrari,Korean International Circuit,Race circuit,alonso,10,16,11036,3878,KOR,ESP,ITA,0,0,55,-38364.0
2011,0,67,13,Toro Rosso,Korean International Circuit,Race circuit,buemi,10,16,8385,931,KOR,CHE,ITA,0,0,55,8709.0
2011,0,814,9,Force India,Korean International Circuit,Race circuit,resta,10,16,9314,203,KOR,GBR,IND,0,0,55,14549.0
2011,0,1,2,McLaren,Yas Marina Circuit,Race circuit,hamilton,11,13,9806,1701,ARE,GBR,GBR,0,0,55,-64140.0
2011,0,13,6,Ferrari,Yas Marina Circuit,Race circuit,massa,11,13,11159,3542,ARE,BRA,ITA,0,0,55,-13562.0
2011,0,16,9,Force India,Yas Marina Circuit,Race circuit,sutil,11,13,10533,1701,ARE,DEU,IND,0,0,55,12982.0
2011,0,17,4,Red Bull,Yas Marina Circuit,Race circuit,webber,11,13,12861,3542,ARE,AUS,AUT,0,0,55,-28356.0
2011,0,18,3,McLaren,Yas Marina Circuit,Race circuit,button,11,13,11621,4263,ARE,GBR,GBR,0,0,55,-38260.0
2011,0,3,7,Mercedes,Yas Marina Circuit,Race circuit,rosberg,11,13,9635,2072,ARE,DEU,DEU,0,0,55,-11824.0
2011,0,30,8,Mercedes,Yas Marina Circuit,Race circuit,michael_schumacher,11,13,15654,7385,ARE,DEU,DEU,0,0,55,11824.0
2011,0,4,5,Ferrari,Yas Marina Circuit,Race circuit,alonso,11,13,11064,3906,ARE,ESP,ITA,0,0,55,-55684.0
2011,0,814,10,Force India,Yas Marina Circuit,Race circuit,resta,11,13,9342,231,ARE,GBR,IND,0,0,55,36946.0
2011,0,13,7,Ferrari,Autódromo José Carlos Pace,Race circuit,massa,11,27,11173,3556,BRA,BRA,ITA,1,0,71,0.0
2011,0,17,2,Red Bull,Autódromo José Carlos Pace,Race circuit,webber,11,27,12875,3556,BRA,AUS,AUT,0,0,71,-66733.0
2011,0,18,3,McLaren,Autódromo José Carlos Pace,Race circuit,button,11,27,11635,4277,BRA,GBR,GBR,0,0,71,-39095.0
2011,0,20,1,Red Bull,Autódromo José Carlos Pace,Race circuit,vettel,11,27,8913,1624,BRA,DEU,AUT,0,0,71,-49750.0
2011,0,4,5,Ferrari,Autódromo José Carlos Pace,Race circuit,alonso,11,27,11078,3920,BRA,ESP,ITA,0,0,71,-31685.0
2012,1,1,1,McLaren,Sepang International Circuit,Race circuit,hamilton,3,25,9939,1834,MYS,GBR,GBR,0,0,56,-32848.0
2012,1,13,12,Ferrari,Sepang International Circuit,Race circuit,massa,3,25,11292,3675,MYS,BRA,ITA,0,0,56,49880.0
2012,1,17,4,Red Bull,Sepang International Circuit,Race circuit,webber,3,25,12994,3675,MYS,AUS,AUT,0,0,56,-29750.0
2012,1,18,2,McLaren,Sepang International Circuit,Race circuit,button,3,25,11754,4396,MYS,GBR,GBR,0,0,56,32280.0
2012,1,20,5,Red Bull,Sepang International Circuit,Race circuit,vettel,3,25,9032,1743,MYS,DEU,AUT,0,0,56,28088.0
2012,1,3,7,Mercedes,Sepang International Circuit,Race circuit,rosberg,3,25,9768,2205,MYS,DEU,DEU,0,0,56,31154.0
